SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,11565 Cherrylee Dr,El Monte,CA,91732,192000,4,2.0,,1616,13761,1962,,119,,,,,http://www.redfin.com/CA/El-Monte/11565-Cherrylee-Dr-91732/home/7979797,,,N,Y,34.096355,-118.0132994
PAST SALE,,Multi-Family (2-4 Unit),11402 Lambert Ave,El Monte,CA,91732,585000,12,8.0,,6500,16324,2007,,90,,,,,http://www.redfin.com/CA/El-Monte/11402-Lambert-Ave-91732/home/7998338,,,N,Y,34.0823519,-118.022004
PAST SALE,,Single Family Residential,4420 Elrovia Ave,El Monte,CA,91732,212000,4,2.0,,1519,9928,1952,,140,,,,,http://www.redfin.com/CA/El-Monte/4420-Elrovia-Ave-91732/home/7999534,,,N,Y,34.085064,-118.0184939
PAST SALE,,Multi-Family (5+ Unit),11310 Mc Girk Ave,El Monte,CA,91732,398000,12,7.0,,6018,13410,1930,,66,,,,,http://www.redfin.com/CA/El-Monte/11310-Mc-Girk-Ave-91732/home/7998906,,,N,Y,34.0847098,-118.02276
PAST SALE,,Multi-Family (5+ Unit),3825 Maxson Rd,El Monte,CA,91732,440000,48,24.0,,13632,29753,1964,,32,,,,,http://www.redfin.com/CA/El-Monte/3825-Maxson-Rd-91732/home/7987226,,,N,Y,34.0716771,-118.0102187
PAST SALE,November-5-2010,Single Family Residential,3531 Whistler Ave,El Monte,CA,91732,438000,4,3.0,619 - El Monte,1917,,2004,2459,228,60,Sold,,,http://www.redfin.com/CA/El-Monte/3531-Whistler-Ave-91732/home/8140354,CRMLS,A10089025,N,Y,34.0701779,-118.0176323
PAST SALE,,Multi-Family (2-4 Unit),4135 Baldwin Ave,El Monte,CA,91731,175000,5,3.0,,1821,6055,1953,,96,,,,,http://www.redfin.com/CA/El-Monte/4135-Baldwin-Ave-91731/home/21923797,,,N,Y,34.082197,-118.051938
PAST SALE,September-11-2007,Single Family Residential,9433 Jacob Ln,Rosemead,CA,91770,700000,4,,651 - Rosemead/S. San Gabriel,2300,6100,2006,3610,304,1,Sold,,,http://www.redfin.com/CA/Rosemead/9433-Jacob-Ln-91770/home/12283543,CRMLS,A07076380,N,Y,34.0817831,-118.0632722
PAST SALE,October-30-2008,Single Family Residential,11251 Fineview St,El Monte,CA,91733,288000,4,2.0,619 - El Monte,1701,5200,1953,3195,169,,Sold,,,http://www.redfin.com/CA/El-Monte/11251-Fineview-St-91733/home/7796548,CRMLS,C08126538,N,Y,34.0526072,-118.0314308
PAST SALE,,Multi-Family (5+ Unit),2835 New Deal Ave,El Monte,CA,91733,332000,12,12.0,,5840,10649,1963,,57,,,,,http://www.redfin.com/CA/El-Monte/2835-New-Deal-Ave-91733/home/7795578,,,N,Y,34.061938,-118.032472
PAST SALE,,Multi-Family (2-4 Unit),2621 Gage Ave,El Monte,CA,91733,245000,5,3.0,,2064,23760,1941,,119,,,,,http://www.redfin.com/CA/El-Monte/2621-Gage-Ave-91733/home/7795338,,,N,Y,34.059304,-118.040726
PAST SALE,,Multi-Family (5+ Unit),2802 New Deal Ave,El Monte,CA,91733,1700000,30,14.0,,11668,18977,1964,,146,,,,,http://www.redfin.com/CA/El-Monte/2802-New-Deal-Ave-91733/home/7795620,,,N,Y,34.0610871,-118.0315821
PAST SALE,,Condo/Co-op,4435 Ellis Ln,Temple City,CA,91780,715000,4,3.0,,2136,,,,335,,,,,http://www.redfin.com/CA/Temple-City/4435-Ellis-Ln-91780/home/101820986,,,N,Y,34.0880549,-118.0555947
PAST SALE,,Multi-Family (2-4 Unit),4123 La Madera Ave,El Monte,CA,91732,180000,4,2.0,,1827,20322,1935,,99,,,,,http://www.redfin.com/CA/El-Monte/4123-La-Madera-Ave-91732/home/7986274,,,N,Y,34.077822,-118.015898
PAST SALE,,Multi-Family (2-4 Unit),11957 Rio Hondo Pkwy,El Monte,CA,91732,351500,7,4.0,,2961,17835,1961,,119,,,,,http://www.redfin.com/CA/El-Monte/11957-Rio-Hondo-Pkwy-91732/home/7980430,,,N,Y,34.097945,-118.001824
PAST SALE,,Condo/Co-op,11247 Vista Ln,El Monte,CA,91731,217000,4,3.0,,2223,,1990,,98,,,,,http://www.redfin.com/CA/El-Monte/11247-Vista-Ln-91731/home/7999989,,,N,Y,34.0962308,-118.0225636
PAST SALE,,Multi-Family (2-4 Unit),11658 Mulhall St,El Monte,CA,91732,215000,6,5.0,,3715,15895,1938,,58,,,,,http://www.redfin.com/CA/El-Monte/11658-Mulhall-St-91732/home/7985287,,,N,Y,34.086808,-118.01419
PAST SALE,,Condo/Co-op,3918 Maxson Rd Unit A,El Monte,CA,91732,174000,4,3.0,,1571,,1992,,111,,,,,http://www.redfin.com/CA/El-Monte/3918-Maxson-Rd-91732/unit-A/home/7987050,,,N,Y,34.072547,-118.00871
PAST SALE,,Condo/Co-op,2645 Gage Ave Apt B,El Monte,CA,91733,186000,4,3.0,,1500,,1990,,124,,,,,http://www.redfin.com/CA/El-Monte/2645-Gage-Ave-91733/unit-B/home/7795379,,,N,Y,34.059962,-118.040723
PAST SALE,,Multi-Family (5+ Unit),4013 Rowland Ave,El Monte,CA,91731,415000,5,5.0,,2611,15064,1960,,159,,,,,http://www.redfin.com/CA/El-Monte/4013-Rowland-Ave-91731/home/8003237,,,N,Y,34.081496,-118.054986
PAST SALE,,Single Family Residential,3929 De Garmo Ave,El Monte,CA,91731,138000,4,2.0,,1152,6806,1927,,120,,,,,http://www.redfin.com/CA/El-Monte/3929-De-Garmo-Ave-91731/home/8003532,,,N,Y,34.0790236,-118.047133
PAST SALE,,Multi-Family (2-4 Unit),2409 Burkett Rd,El Monte,CA,91732,161500,4,2.0,,1688,12056,1961,,96,,,,,http://www.redfin.com/CA/El-Monte/2409-Burkett-Rd-91732/home/7797331,,,N,Y,34.048221,-118.019839
PAST SALE,,Condo/Co-op,12456 Poinsettia Ave,El Monte,CA,91732,235000,4,3.0,,2468,,1992,,95,,,,,http://www.redfin.com/CA/El-Monte/12456-Poinsettia-Ave-91732/home/7797780,,,N,Y,34.0514117,-118.0164161
PAST SALE,,Single Family Residential,12106 Maryvine St,El Monte,CA,91732,129000,4,2.0,,1304,5287,1951,,99,,,,,http://www.redfin.com/CA/El-Monte/12106-Maryvine-St-91732/home/7796809,,,N,Y,34.0514967,-118.0283318
PAST SALE,,Multi-Family (2-4 Unit),11576 Celine St,El Monte,CA,91732,215000,4,4.0,,2112,5020,1972,,102,,,,,http://www.redfin.com/CA/El-Monte/11576-Celine-St-91732/home/7979888,,,N,Y,34.0982581,-118.0119147
PAST SALE,,Multi-Family (2-4 Unit),4847 Baldwin Ave,Temple City,CA,91780,315000,7,3.0,,2480,18764,1929,,127,,,,,http://www.redfin.com/CA/Temple-City/4847-Baldwin-Ave-91780/home/8009976,,,N,Y,34.092136,-118.0492869
PAST SALE,,Single Family Residential,12273 Mulhall St,El Monte,CA,91732,415227,4,2.0,,1300,5257,1975,,319,,,,,http://www.redfin.com/CA/El-Monte/12273-Mulhall-St-91732/home/7984010,,,N,Y,34.0843026,-118.0021453
PAST SALE,,Multi-Family (2-4 Unit),2523 Burkett Rd,El Monte,CA,91732,900000,10,5.0,,3982,22435,1960,,226,,,,,http://www.redfin.com/CA/El-Monte/2523-Burkett-Rd-91732/home/7797292,,,N,Y,34.049762,-118.017989
PAST SALE,,Single Family Residential,12644 Ramer St,El Monte,CA,91732,140000,4,2.0,,1659,5406,1962,,84,,,,,http://www.redfin.com/CA/El-Monte/12644-Ramer-St-91732/home/7797725,,,N,Y,34.0439672,-118.0184863
PAST SALE,,Single Family Residential,2369 Silverbay Ave,El Monte,CA,91732,65400,4,2.0,,1660,5824,1962,,39,,,,,http://www.redfin.com/CA/El-Monte/2369-Silverbay-Ave-91732/home/7797740,,,N,Y,34.0446918,-118.0170601
PAST SALE,January-18-2017,Single Family Residential,11922 Lansdale Ave,El Monte,CA,91732,626000,4,3.0,619 - El Monte,2122,3902,2006,193,295,120,Sold,,,http://www.redfin.com/CA/El-Monte/11922-Lansdale-Ave-91732/home/12283923,CRMLS,TR16739226,N,Y,34.0644449,-118.0189734
PAST SALE,December-1-2008,Single Family Residential,11928 Lansdale Ave,El Monte,CA,91732,458000,4,3.0,619 - El Monte,2122,42000,2007,3163,216,237,Sold,,,http://www.redfin.com/CA/El-Monte/11928-Lansdale-Ave-91732/home/12283539,CRMLS,W08123417,N,Y,34.0645708,-118.0191228
PAST SALE,,Multi-Family (2-4 Unit),2644 Potrero Ave,El Monte,CA,91733,250000,6,3.0,,2800,14521,1961,,89,,,,,http://www.redfin.com/CA/El-Monte/2644-Potrero-Ave-91733/home/7794189,,,N,Y,34.060272,-118.0552
PAST SALE,August-1-2008,Single Family Residential,2743 CHICO Ave,South El Monte,CA,91733,326500,4,1.75,657 - So. El Monte,1299,5040,1947,3285,251,,Sold,,,http://www.redfin.com/CA/South-El-Monte/2743-Chico-Ave-91733/home/7794538,CRMLS,C08054914,N,Y,34.0621008,-118.0603767
PAST SALE,,Condo/Co-op,9532 Cortada St Unit D,El Monte,CA,91733,296000,4,3.0,,1766,,2003,,168,,,,,http://www.redfin.com/CA/El-Monte/9532-Cortada-St-91733/unit-D/home/8128104,,,N,Y,34.063606,-118.061904
PAST SALE,,Multi-Family (2-4 Unit),3359 Washington Ave,El Monte,CA,91731,134000,4,3.0,,1756,7725,1924,,76,,,,,http://www.redfin.com/CA/El-Monte/3359-Washington-Ave-91731/home/8004053,,,N,Y,34.0700106,-118.0384305
PAST SALE,,Multi-Family (5+ Unit),9824 Cortada St,El Monte,CA,91733,475000,7,5.0,,2985,9679,1958,,159,,,,,http://www.redfin.com/CA/El-Monte/9824-Cortada-St-91733/home/8005215,,,N,Y,34.0648576,-118.0549594
PAST SALE,,Multi-Family (5+ Unit),9447 Cortada St,El Monte,CA,91733,136000,18,18.0,,8262,19190,1989,,16,,,,,http://www.redfin.com/CA/El-Monte/9447-Cortada-St-91733/home/8005649,,,N,Y,34.0642671,-118.0646962
PAST SALE,July-30-2014,Single Family Residential,2659 Central Ave,El Monte,CA,91733,432000,4,3.0,South El Monte,1656,5610,1925,1096,261,,Sold,,,http://www.redfin.com/CA/El-Monte/2659-Central-Ave-91733/home/7795107,TheMLS,14-753077,N,Y,34.0608139,-118.0473012
PAST SALE,,Multi-Family (2-4 Unit),2816 Musgrove Ave,El Monte,CA,91732,235000,6,3.0,,2474,7768,1958,,95,,,,,http://www.redfin.com/CA/El-Monte/2816-Musgrove-Ave-91732/home/7795666,,,N,Y,34.061767,-118.027435
PAST SALE,,Single Family Residential,12124 Redberry St,El Monte,CA,91732,405000,4,2.0,,1300,6733,1951,,312,,,,,http://www.redfin.com/CA/El-Monte/12124-Redberry-St-91732/home/7796823,,,N,Y,34.0507386,-118.0286147
PAST SALE,July-1-2009,Single Family Residential,2210 Silverbay Ave,El Monte,CA,91732,351000,4,2.0,619 - El Monte,1186,5200,1962,2951,296,,Sold,,,http://www.redfin.com/CA/El-Monte/2210-Silverbay-Ave-91732/home/7797645,CRMLS,H09057190,N,Y,34.0427795,-118.0198244
PAST SALE,,Multi-Family (2-4 Unit),2656 Parkway Dr,El Monte,CA,91732,235000,4,3.0,,3335,25568,1938,,70,,,,,http://www.redfin.com/CA/El-Monte/2656-Parkway-Dr-91732/home/7798004,,,N,Y,34.050212,-118.013898
PAST SALE,,Single Family Residential,12626 Pineville St,El Monte,CA,91732,220000,4,2.0,,1197,6162,1961,,184,,,,,http://www.redfin.com/CA/El-Monte/12626-Pineville-St-91732/home/7797627,,,N,Y,34.0449304,-118.0187701
PAST SALE,,Multi-Family (2-4 Unit),12136 Elliott Ave,El Monte,CA,91732,350000,9,5.0,,3186,10598,2003,,110,,,,,http://www.redfin.com/CA/El-Monte/12136-Elliott-Ave-91732/home/8119839,,,N,Y,34.0550325,-118.0229269
PAST SALE,,Condo/Co-op,2613 Gage Ave,El Monte,CA,91733,180000,4,3.0,,1875,,1992,,96,,,,,http://www.redfin.com/CA/El-Monte/2613-Gage-Ave-91733/home/7795389,,,N,Y,34.0590487,-118.040978
PAST SALE,,Condo/Co-op,11711 Magnolia St #2,El Monte,CA,91732,158000,4,3.0,,1820,,1993,,87,,,,,http://www.redfin.com/CA/El-Monte/11711-Magnolia-St-91732/unit-2/home/7795692,,,N,Y,34.0613662,-118.0246609
PAST SALE,,Single Family Residential,11211 Fineview St,El Monte,CA,91733,130000,5,3.0,,1703,5150,1953,,76,,,,,http://www.redfin.com/CA/El-Monte/11211-Fineview-St-91733/home/7796540,,,N,Y,34.0533708,-118.0323832
PAST SALE,,Single Family Residential,2403 Leafdale Ave,El Monte,CA,91732,149000,4,3.0,,1848,7827,1949,,81,,,,,http://www.redfin.com/CA/El-Monte/2403-Leafdale-Ave-91732/home/7797035,,,N,Y,34.053066,-118.0259984
PAST SALE,,Single Family Residential,12058 Schmidt Rd,El Monte,CA,91732,165909,4,2.0,,1600,5162,1948,,104,,,,,http://www.redfin.com/CA/El-Monte/12058-Schmidt-Rd-91732/home/7797048,,,N,Y,34.0543775,-118.0257576
PAST SALE,October-30-2008,Single Family Residential,2322 Silverbay Ave,El Monte,CA,91732,270000,4,2.0,619 - El Monte,1197,5200,1962,3195,226,,Sold,,,http://www.redfin.com/CA/El-Monte/2322-Silverbay-Ave-91732/home/7797690,CRMLS,A08128945,N,Y,34.0435794,-118.0180325
PAST SALE,,Multi-Family (2-4 Unit),2034 Burkett Rd,El Monte,CA,91733,135000,6,3.0,,2522,21558,1955,,54,,,,,http://www.redfin.com/CA/El-Monte/2034-Burkett-Rd-91733/home/7799750,,,N,Y,34.0433037,-118.025184
PAST SALE,February-7-2003,Single Family Residential,2832 ALLGEYER Ave #2,El Monte,CA,91732,227000,4,,619 - El Monte,1702,3057,1989,5287,133,80,Sold,,,http://www.redfin.com/CA/El-Monte/2832-Allgeyer-Ave-91732/unit-2/home/7796220,CRMLS,W219089,N,Y,34.0588974,-118.0196582
PAST SALE,,Multi-Family (2-4 Unit),11044 Dodson St,El Monte,CA,91733,257000,9,4.0,,3407,10782,1965,,75,,,,,http://www.redfin.com/CA/El-Monte/11044-Dodson-St-91733/home/7795896,,,N,Y,34.0602421,-118.0340093
PAST SALE,,Multi-Family (2-4 Unit),3084 Sastre Ave,El Monte,CA,91733,395000,4,2.0,,2373,13232,1930,,166,,,,,http://www.redfin.com/CA/El-Monte/3084-Sastre-Ave-91733/home/8005244,,,N,Y,34.0650602,-118.0539421
PAST SALE,,Multi-Family (2-4 Unit),4114 Rio Hondo Ave,Rosemead,CA,91770,265000,9,5.0,,3981,22119,1960,,67,,,,,http://www.redfin.com/CA/Rosemead/4114-Rio-Hondo-Ave-91770/home/8010905,,,N,Y,34.082719,-118.0634696
PAST SALE,,Single Family Residential,4216 Cogswell Rd,El Monte,CA,91732,153000,4,2.0,,1674,5960,1966,,91,,,,,http://www.redfin.com/CA/El-Monte/4216-Cogswell-Rd-91732/home/7983512,,,N,Y,34.078288,-118.0105498
PAST SALE,,Condo/Co-op,12139 Emery St,El Monte,CA,91732,255000,4,3.0,,1924,,1990,,133,,,,,http://www.redfin.com/CA/El-Monte/12139-Emery-St-91732/home/7983274,,,N,Y,34.083673,-118.004806
PAST SALE,,Multi-Family (2-4 Unit),11819 Ferris Rd,El Monte,CA,91732,610000,6,3.0,,2326,12204,1958,,262,,,,,http://www.redfin.com/CA/El-Monte/11819-Ferris-Rd-91732/home/7997243,,,N,Y,34.072086,-118.017812
PAST SALE,,Single Family Residential,4127 Instar Pl,El Monte,CA,91732,140000,5,3.0,,2378,8036,1952,,59,,,,,http://www.redfin.com/CA/El-Monte/4127-Instar-Pl-91732/home/7983558,,,N,Y,34.0764613,-118.0112312
PAST SALE,,Single Family Residential,11945 Mc Girk Ave,El Monte,CA,91732,460000,4,3.0,,2037,8844,1989,,226,,,,,http://www.redfin.com/CA/El-Monte/11945-Mc-Girk-Ave-91732/home/7986067,,,N,Y,34.0814424,-118.0099762
PAST SALE,,Single Family Residential,11759 Killian St,El Monte,CA,91732,181000,4,3.0,,2541,6971,2005,,71,,,,,http://www.redfin.com/CA/El-Monte/11759-Killian-St-91732/home/7985731,,,N,Y,34.0841027,-118.0120892
PAST SALE,,Condo/Co-op,4135 Cypress Ave,El Monte,CA,91731,510000,4,3.0,,2040,,2005,,250,,,,,http://www.redfin.com/CA/El-Monte/4135-Cypress-Ave-91731/home/8145235,,,N,Y,34.0809688,-118.027682
PAST SALE,,Multi-Family (2-4 Unit),4023 Penn Mar Ave,El Monte,CA,91732,37500,6,3.0,,2649,10266,1942,,14,,,,,http://www.redfin.com/CA/El-Monte/4023-Penn-Mar-Ave-91732/home/7987554,,,N,Y,34.0747069,-118.010993
PAST SALE,,Multi-Family (5+ Unit),2818 Consol Ave,El Monte,CA,91733,255000,17,15.0,,9120,20582,1948,,28,,,,,http://www.redfin.com/CA/El-Monte/2818-Consol-Ave-91733/home/7795580,,,N,Y,34.061773,-118.033248
PAST SALE,,Multi-Family (5+ Unit),2805 Meeker Ave,El Monte,CA,91732,400000,9,7.0,,4066,15285,1948,,98,,,,,http://www.redfin.com/CA/El-Monte/2805-Meeker-Ave-91732/home/7795660,,,N,Y,34.061377,-118.026819
PAST SALE,,Multi-Family (2-4 Unit),2628 Penn Mar Ave,El Monte,CA,91732,218000,4,2.0,,2563,13278,1947,,85,,,,,http://www.redfin.com/CA/El-Monte/2628-Penn-Mar-Ave-91732/home/7796393,,,N,Y,34.056802,-118.022997
PAST SALE,,Condo/Co-op,2908 Maxson Rd,El Monte,CA,91732,205000,4,3.0,,1851,,1989,,111,,,,,http://www.redfin.com/CA/El-Monte/2908-Maxson-Rd-91732/home/7796333,,,N,Y,34.058224,-118.016994
PAST SALE,,Single Family Residential,2224 Delnice Ave,El Monte,CA,91732,65000,4,2.0,,1232,4998,1961,,53,,,,,http://www.redfin.com/CA/El-Monte/2224-Delnice-Ave-91732/home/7797503,,,N,Y,34.0462551,-118.0229916
PAST SALE,,Multi-Family (5+ Unit),9419 Cortada St,El Monte,CA,91733,135000,10,5.0,,4270,19843,1959,,32,,,,,http://www.redfin.com/CA/El-Monte/9419-Cortada-St-91733/home/8005646,,,N,Y,34.0636825,-118.065226
PAST SALE,,Single Family Residential,11287 Arrowood St,Arcadia,CA,91006,27500,4,2.0,,1630,6219,1961,,17,,,,,http://www.redfin.com/CA/Arcadia/11287-Arrowood-St-91006/home/8000576,,,N,Y,34.098916,-118.0223451
PAST SALE,,Condo/Co-op,9538 Cortada St Unit G,El Monte,CA,91733,179000,4,3.0,,1824,,1995,,98,,,,,http://www.redfin.com/CA/El-Monte/9538-Cortada-St-91733/unit-G/home/8005724,,,N,Y,34.0642552,-118.0616137
PAST SALE,,Multi-Family (2-4 Unit),9356 Glendon Way,Rosemead,CA,91770,295000,5,3.0,,2638,19085,1953,,112,,,,,http://www.redfin.com/CA/Rosemead/9356-Glendon-Way-91770/home/8012535,,,N,Y,34.073589,-118.064935
PAST SALE,,Multi-Family (2-4 Unit),9822 Marshall St,El Monte,CA,91731,230000,6,3.0,,2877,9496,1958,,80,,,,,http://www.redfin.com/CA/El-Monte/9822-Marshall-St-91731/home/8003676,,,N,Y,34.074931,-118.055408
PAST SALE,,Condo/Co-op,11662 Forest Grove St,El Monte,CA,91732,310000,4,3.0,,2270,,2001,,137,,,,,http://www.redfin.com/CA/El-Monte/11662-Forest-Grove-St-91732/home/7986505,,,N,Y,34.0754944,-118.0195589
PAST SALE,,Multi-Family (2-4 Unit),3026 Seaman Ave,El Monte,CA,91733,105000,4,3.0,,2031,9938,1957,,52,,,,,http://www.redfin.com/CA/El-Monte/3026-Seaman-Ave-91733/home/8005254,,,N,Y,34.0636043,-118.052681
PAST SALE,,Multi-Family (2-4 Unit),3123 Baseball Ave,El Monte,CA,91732,450000,4,3.0,,2115,8549,1954,,213,,,,,http://www.redfin.com/CA/El-Monte/3123-Baseball-Ave-91732/home/7996862,,,N,Y,34.0642374,-118.0238039
PAST SALE,,Multi-Family (2-4 Unit),4501 Cedar Ave,El Monte,CA,91732,267000,5,2.0,,1856,18004,1945,,144,,,,,http://www.redfin.com/CA/El-Monte/4501-Cedar-Ave-91732/home/7999211,,,N,Y,34.0870786,-118.0227551
PAST SALE,,Condo/Co-op,11236 Vista Ln,El Monte,CA,91731,220000,4,3.0,,2535,,1990,,87,,,,,http://www.redfin.com/CA/El-Monte/11236-Vista-Ln-91731/home/7999962,,,N,Y,34.0957465,-118.022896
PAST SALE,March-14-2017,Single Family Residential,2231 Parkway Dr,El Monte,CA,91732,720000,4,3.5,619 - El Monte,2530,5912,2016,138,285,125,Sold,,,http://www.redfin.com/CA/El-Monte/2231-Parkway-Dr-91732/home/7797582,CRMLS,WS16758617,N,Y,34.0451388,-118.0214896
PAST SALE,,Condo/Co-op,12149 Roseglen St,El Monte,CA,91732,650000,5,4.0,,2457,,2007,,265,,,,,http://www.redfin.com/CA/El-Monte/12149-Roseglen-St-91732/home/17233509,,,N,Y,34.088554,-118.0023428
PAST SALE,,Single Family Residential,3515 Ellis Ln,Rosemead,CA,91770,168000,4,3.0,,1926,6831,1948,,87,,,,,http://www.redfin.com/CA/Rosemead/3515-Ellis-Ln-91770/home/8011653,,,N,Y,34.073677,-118.060421
PAST SALE,,Multi-Family (5+ Unit),2425 Continental Ave,El Monte,CA,91733,330000,16,8.0,,7616,17762,1962,,43,,,,,http://www.redfin.com/CA/El-Monte/2425-Continental-Ave-91733/home/7795416,,,N,Y,34.056905,-118.038627
PAST SALE,March-30-2017,Single Family Residential,11446 Hallwood Dr,El Monte,CA,91732,565000,4,3.0,619 - El Monte,2073,7413,1941,122,273,,Sold,,,http://www.redfin.com/CA/El-Monte/11446-Hallwood-Dr-91732/home/7979558,CRMLS,WS16743956,N,Y,34.0938135,-118.0168169
PAST SALE,April-12-2017,Single Family Residential,12539 Somerset St,El Monte,CA,91732,540000,4,3.0,619 - El Monte,1867,4691,1988,109,289,85,Sold,,,http://www.redfin.com/CA/El-Monte/12539-Somerset-St-91732/home/7987783,CRMLS,WS17037321,N,Y,34.0678597,-118.0044438
PAST SALE,,Single Family Residential,2521 Strozier Ave,South El Monte,CA,91733,339000,4,1.0,,976,10080,1940,,347,,,,,http://www.redfin.com/CA/South-El-Monte/2521-Strozier-Ave-91733/home/7795050,,,N,Y,34.0578902,-118.05046
PAST SALE,,Condo/Co-op,9835 Rio Hondo Pkwy Apt H,El Monte,CA,91733,320000,4,3.0,,1983,,1992,,161,,,,,http://www.redfin.com/CA/El-Monte/9835-Rio-Hondo-Pkwy-91733/unit-H/home/8005010,,,N,Y,34.0664509,-118.0544833
PAST SALE,,Multi-Family (2-4 Unit),12106 Lower Azusa Rd,El Monte,CA,91732,1480000,5,3.0,,2013,16430,1936,,735,,,,,http://www.redfin.com/CA/El-Monte/12106-Lower-Azusa-Rd-91732/home/7983220,,,N,Y,34.087043,-118.00482
PAST SALE,,Single Family Residential,4505 Standell Ave,El Monte,CA,91732,22500,4,3.0,,1722,5177,1987,,13,,,,,http://www.redfin.com/CA/El-Monte/4505-Standell-Ave-91732/home/7983757,,,N,Y,34.0807631,-118.0025845
PAST SALE,,Multi-Family (2-4 Unit),11437 Kerrwood St,El Monte,CA,91732,63000,4,4.0,,2040,5180,1969,,31,,,,,http://www.redfin.com/CA/El-Monte/11437-Kerrwood-St-91732/home/7998527,,,N,Y,34.0800259,-118.022969
PAST SALE,,Single Family Residential,11321 Fairview St,El Monte,CA,91732,109000,4,3.0,,3129,8392,1931,,35,,,,,http://www.redfin.com/CA/El-Monte/11321-Fairview-St-91732/home/7979563,,,N,Y,34.0936095,-118.0195936
PAST SALE,,Single Family Residential,12114 Ranchito St,El Monte,CA,91732,126500,4,2.0,,1654,6407,1962,,76,,,,,http://www.redfin.com/CA/El-Monte/12114-Ranchito-St-91732/home/7983268,,,N,Y,34.0848084,-118.0050795
PAST SALE,,Multi-Family (2-4 Unit),10333 Bodger St,El Monte,CA,91733,41500,9,4.0,,3824,13173,1958,,11,,,,,http://www.redfin.com/CA/El-Monte/10333-Bodger-St-91733/home/8004417,,,N,Y,34.064627,-118.045712
PAST SALE,,Multi-Family (2-4 Unit),3126 Santa Anita Ave,El Monte,CA,91733,42000,6,4.0,,2692,5144,1953,,16,,,,,http://www.redfin.com/CA/El-Monte/3126-Santa-Anita-Ave-91733/home/8004484,,,N,Y,34.0649722,-118.0424519
PAST SALE,,Multi-Family (5+ Unit),11420 Dodson St,El Monte,CA,91732,252000,24,24.0,,9342,20344,1989,,27,,,,,http://www.redfin.com/CA/El-Monte/11420-Dodson-St-91732/home/7795820,,,N,Y,34.0597365,-118.0284568
PAST SALE,,Single Family Residential,11576 Hallwood Dr,El Monte,CA,91732,32000,4,1.0,,918,5760,1938,,35,,,,,http://www.redfin.com/CA/El-Monte/11576-Hallwood-Dr-91732/home/7979703,,,N,Y,34.0935576,-118.0138869
PAST SALE,April-24-2015,Single Family Residential,11500 Hallwood Dr,El Monte,CA,91732,455000,5,2.5,619 - El Monte,1830,4900,1970,828,249,,Sold,,,http://www.redfin.com/CA/El-Monte/11500-Hallwood-Dr-91732/home/7979714,CRISNet,SR14231789,N,Y,34.0938134,-118.016196
PAST SALE,,Condo/Co-op,4344 Richwood Ave,El Monte,CA,91732,170000,4,2.0,,1884,,1988,,90,,,,,http://www.redfin.com/CA/El-Monte/4344-Richwood-Ave-91732/home/7986012,,,N,Y,34.0822645,-118.0148104
PAST SALE,,Condo/Co-op,11549 Forest Grove St Unit B,El Monte,CA,91731,210000,4,3.0,,1886,,1992,,111,,,,,http://www.redfin.com/CA/El-Monte/11549-Forest-Grove-St-91731/unit-B/home/7998008,,,N,Y,34.0769143,-118.0226394
PAST SALE,,Vacant Land,3050 Parkway Cir,El Monte,CA,91732,639000,4,3.0,,2197,3324,,,291,,,,,http://www.redfin.com/CA/El-Monte/3050-Parkway-Cir-91732/home/79041237,,,N,Y,34.05762,-118.011518
PAST SALE,,Single Family Residential,12426 Elliott Ave,El Monte,CA,91732,235000,4,2.0,,1644,17149,1941,,143,,,,,http://www.redfin.com/CA/El-Monte/12426-Elliott-Ave-91732/home/7797286,,,N,Y,34.0506433,-118.0177504
PAST SALE,,Multi-Family (2-4 Unit),11650 Basye St,El Monte,CA,91732,405000,4,3.0,,2172,18582,1960,,186,,,,,http://www.redfin.com/CA/El-Monte/11650-Basye-St-91732/home/7986416,,,N,Y,34.0795962,-118.0178026
PAST SALE,,Single Family Residential,11503 Asher St,El Monte,CA,91732,102000,4,2.0,,1470,8900,1948,,69,,,,,http://www.redfin.com/CA/El-Monte/11503-Asher-St-91732/home/7997098,,,N,Y,34.065999,-118.0271702
PAST SALE,,Multi-Family (5+ Unit),4029 Winston Dr,El Monte,CA,91731,250000,6,6.0,,4056,12127,1953,,62,,,,,http://www.redfin.com/CA/El-Monte/4029-Winston-Dr-91731/home/7997654,,,N,Y,34.0803576,-118.0314996
PAST SALE,,Single Family Residential,11406 Mc Girk Ave,El Monte,CA,91732,255000,7,4.0,,2668,7827,1929,,96,,,,,http://www.redfin.com/CA/El-Monte/11406-Mc-Girk-Ave-91732/home/7998892,,,N,Y,34.0846407,-118.021064
