SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-22-2010,Single Family Residential,4909 HALIFAX Rd,Temple City,CA,91780,505000,3,2.0,661 - Temple City,2156,8250,1947,2442,234,,Sold,,,http://www.redfin.com/CA/Temple-City/4909-Halifax-Rd-91780/home/8006398,CRMLS,S634742,N,Y,34.0938539,-118.0405957
PAST SALE,July-1-2011,Single Family Residential,10634 Hallwood Dr,Temple City,CA,91780,370000,3,1.5,661 - Temple City,1077,4998,1954,2221,344,,Sold,,,http://www.redfin.com/CA/Temple-City/10634-Hallwood-Dr-91780/home/8006815,CRMLS,W11027015,N,Y,34.0943726,-118.037179
PAST SALE,,Single Family Residential,10612 Roseglen St,Temple City,CA,91780,49000,3,2.0,,1457,5356,1953,,34,,,,,http://www.redfin.com/CA/Temple-City/10612-Roseglen-St-91780/home/8006752,,,N,Y,34.0935651,-118.0377757
PAST SALE,,Single Family Residential,10634 Roseglen St,Temple City,CA,91780,410000,3,2.0,,1077,4792,1953,,381,,,,,http://www.redfin.com/CA/Temple-City/10634-Roseglen-St-91780/home/8006796,,,N,Y,34.0937284,-118.037045
PAST SALE,June-30-2016,Single Family Residential,10672 Hallwood Dr,Temple City,CA,91780,520000,3,2.0,661 - Temple City,1378,5547,1954,395,377,,Sold,,,http://www.redfin.com/CA/Temple-City/10672-Hallwood-Dr-91780/home/8006808,CRMLS,DW16064334,N,Y,34.0945006,-118.0360032
PAST SALE,March-30-2006,Single Family Residential,10661 HALLWOOD Dr,Temple City,CA,91780,569000,3,,661 - Temple City,1516,4996,1954,4140,375,,Sold,,,http://www.redfin.com/CA/Temple-City/10661-Hallwood-Dr-91780/home/8006823,CRMLS,C601530,N,Y,34.0948312,-118.036424
PAST SALE,November-20-2003,Single Family Residential,10640 ROSEGLEN St,Temple City,CA,91780,368000,3,,661 - Temple City,1068,5000,1953,5001,345,,Sold,,,http://www.redfin.com/CA/Temple-City/10640-Roseglen-St-91780/home/8006795,CRMLS,A320909,N,Y,34.0937575,-118.0368908
PAST SALE,,Single Family Residential,4937 Persimmon Ave,Temple City,CA,91780,210000,3,1.0,,1155,7751,1950,,182,,,,,http://www.redfin.com/CA/Temple-City/4937-Persimmon-Ave-91780/home/8002062,,,N,Y,34.0950593,-118.0347846
PAST SALE,,Single Family Residential,9017 Garrett St,Rosemead,CA,91770,172000,2,1.0,,822,6008,1949,,209,,,,,http://www.redfin.com/CA/Rosemead/9017-Garrett-St-91770/home/8012554,,,N,Y,34.0682279,-118.0725715
PAST SALE,,Single Family Residential,3132 Heglis Ave,Rosemead,CA,91770,305000,3,2.0,,1080,5443,1955,,282,,,,,http://www.redfin.com/CA/Rosemead/3132-Heglis-Ave-91770/home/8012748,,,N,Y,34.0648252,-118.0695038
PAST SALE,,Single Family Residential,9020 Garrett St,Rosemead,CA,91770,167000,2,1.0,,822,5936,1949,,203,,,,,http://www.redfin.com/CA/Rosemead/9020-Garrett-St-91770/home/8012577,,,N,Y,34.067857,-118.0725483
PAST SALE,,Condo/Co-op,11331 Elliott Ave Apt 38,El Monte,CA,91732,86000,3,3.0,,1592,,1981,,54,,,,,http://www.redfin.com/CA/El-Monte/11331-Elliott-Ave-91732/unit-38/home/7795814,,,N,Y,34.0593709,-118.0296948
PAST SALE,,Single Family Residential,11158 Orchard St,El Monte,CA,91731,111500,2,1.0,,948,6854,1912,,118,,,,,http://www.redfin.com/CA/El-Monte/11158-Orchard-St-91731/home/7998302,,,N,Y,34.0756899,-118.030379
PAST SALE,,Condo/Co-op,5331 Peck Rd,El Monte,CA,91732,254500,3,3.0,,1508,,1980,,169,,,,,http://www.redfin.com/CA/El-Monte/5331-Peck-Rd-91732/home/7979917,,,N,Y,34.0993832,-118.0111286
PAST SALE,May-5-2016,Single Family Residential,11655 Ranchito St,El Monte,CA,91732,495000,3,2.0,619 - El Monte,1166,6217,1963,451,425,,Sold,,,http://www.redfin.com/CA/El-Monte/11655-Ranchito-St-91732/home/7985553,CRMLS,WS16050603,N,Y,34.0889689,-118.01326
PAST SALE,,Single Family Residential,3800 Esmeralda Ave,El Monte,CA,91731,160000,3,2.0,,1246,5921,1940,,128,,,,,http://www.redfin.com/CA/El-Monte/3800-Esmeralda-Ave-91731/home/7997742,,,N,Y,34.0778052,-118.0311841
PAST SALE,,Condo/Co-op,3504 Birkdale St,El Monte,CA,91732,124500,2,3.0,,1238,,1988,,101,,,,,http://www.redfin.com/CA/El-Monte/3504-Birkdale-St-91732/home/7987978,,,N,Y,34.065272,-118.006386
PAST SALE,,Single Family Residential,9030 Garrett St,Rosemead,CA,91770,187000,2,1.0,,822,8521,1949,,227,,,,,http://www.redfin.com/CA/Rosemead/9030-Garrett-St-91770/home/8012590,,,N,Y,34.0678014,-118.0722189
PAST SALE,November-19-2010,Single Family Residential,,Rosemead,CA,91770,330000,2,1.0,651 - Rosemead/S. San Gabriel,850,13068,1952,2445,388,,Sold,,,http://www.redfin.com/CA/Rosemead/Undisclosed-address-91770/home/8012652,i-Tech MLS,22144726,N,Y,34.0659532,-118.0691974
PAST SALE,May-11-2007,Single Family Residential,3202 Leyburn Dr,Rosemead,CA,91770,480000,3,,651 - Rosemead/S. San Gabriel,1302,5162,1963,3733,369,,Sold,,,http://www.redfin.com/CA/Rosemead/3202-Leyburn-Dr-91770/home/8012613,CRMLS,W668637,N,Y,34.0659378,-118.0705962
PAST SALE,June-18-2003,Single Family Residential,9114 KAHNS Dr,Rosemead,CA,91770,318000,3,,651 - Rosemead/S. San Gabriel,1302,6429,1963,5156,244,,Sold,,,http://www.redfin.com/CA/Rosemead/9114-Kahns-Dr-91770/home/8012621,CRMLS,W302308,N,Y,34.0670959,-118.0702573
PAST SALE,March-27-2004,Single Family Residential,9037 GARRETT St,Rancho Mirage,CA,91770,318000,2,,651 - Rosemead/S. San Gabriel,1157,5100,1949,4873,275,,Sold,,,http://www.redfin.com/CA/Rosemead/9037-Garrett-St-91770/home/8012558,CRMLS,W400533,N,Y,34.068166,-118.071916
PAST SALE,August-17-2005,Single Family Residential,3117 HEGLIS Ave,Rosemead,CA,91770,508000,3,,651 - Rosemead/S. San Gabriel,1080,7958,1955,4365,470,,Sold,,,http://www.redfin.com/CA/Rosemead/3117-Heglis-Ave-91770/home/8012735,CRMLS,W503520,N,Y,34.0643017,-118.0698214
PAST SALE,March-8-2006,Single Family Residential,9008 GARRETT St,Rosemead,CA,91770,580000,3,,651 - Rosemead/S. San Gabriel,1624,6080,2003,4162,357,,Sold,,,http://www.redfin.com/CA/Rosemead/9008-Garrett-St-91770/home/8012575,CRMLS,Z600188,N,Y,34.0678527,-118.0728655
PAST SALE,May-8-2002,Single Family Residential,3337 EARLSWOOD Dr,Rosemead,CA,91770,200000,3,,651 - Rosemead/S. San Gabriel,1276,5550,1950,5562,157,,Sold,,,http://www.redfin.com/CA/Rosemead/3337-Earlswood-Dr-91770/home/6994174,CRMLS,W211009,N,Y,34.068812,-118.0736422
PAST SALE,,Single Family Residential,3270 Sullivan Ave,Rosemead,CA,91770,462000,3,1.0,,1149,6859,1949,,402,,,,,http://www.redfin.com/CA/Rosemead/3270-Sullivan-Ave-91770/home/8012562,,,N,Y,34.0677559,-118.0714127
PAST SALE,August-11-2016,Condo/Co-op,92 Linden Ln,Temple City,CA,91780,599000,3,2.75,661 - Temple City,1577,,2015,353,380,264,Sold,,,http://www.redfin.com/CA/Temple-City/92-Linden-Ln-91780/home/103689788,CRMLS,WS16131924,N,Y,34.0863335,-118.0600744
PAST SALE,March-15-2012,Single Family Residential,3225 CHICO Ave,El Monte,CA,91733,315000,3,1.75,619 - El Monte,1170,5763,1957,1963,269,,Sold,,,http://www.redfin.com/CA/El-Monte/3225-Chico-Ave-91733/home/8004785,i-Tech MLS,22157647,N,Y,34.0668899,-118.0603624
PAST SALE,,Condo/Co-op,3626 Meadowlark St,El Monte,CA,91732,135000,3,3.0,,1227,,1988,,110,,,,,http://www.redfin.com/CA/El-Monte/3626-Meadowlark-St-91732/home/7987860,,,N,Y,34.0675109,-118.0053336
PAST SALE,,Condo/Co-op,3626 Ponderosa St,El Monte,CA,91732,143500,3,3.0,,1408,,1988,,102,,,,,http://www.redfin.com/CA/El-Monte/3626-Ponderosa-St-91732/home/7987848,,,N,Y,34.0673389,-118.004846
PAST SALE,,Condo/Co-op,3606 Ponderosa St,El Monte,CA,91732,125000,3,3.0,,1227,,1988,,102,,,,,http://www.redfin.com/CA/El-Monte/3606-Ponderosa-St-91732/home/7987884,,,N,Y,34.066527,-118.0051172
PAST SALE,,Condo/Co-op,3624 Meadowlark St,El Monte,CA,91732,130000,3,3.0,,1433,,1988,,91,,,,,http://www.redfin.com/CA/El-Monte/3624-Meadowlark-St-91732/home/7987861,,,N,Y,34.067434,-118.0053759
PAST SALE,,Condo/Co-op,3627 Daybreak St,El Monte,CA,91732,146000,3,3.0,,1433,,1988,,102,,,,,http://www.redfin.com/CA/El-Monte/3627-Daybreak-St-91732/home/7987799,,,N,Y,34.0677861,-118.0060992
PAST SALE,,Condo/Co-op,3602 Ponderosa St,El Monte,CA,91732,122000,3,3.0,,1408,,1988,,87,,,,,http://www.redfin.com/CA/El-Monte/3602-Ponderosa-St-91732/home/7987886,,,N,Y,34.0663566,-118.0051707
PAST SALE,,Condo/Co-op,3795 Oakhurst St,El Monte,CA,91732,165500,3,3.0,,1656,,1988,,100,,,,,http://www.redfin.com/CA/El-Monte/3795-Oakhurst-St-91732/home/7987755,,,N,Y,34.068725,-118.0053551
PAST SALE,,Condo/Co-op,3818 Durfee Ave Apt 4,El Monte,CA,91732,83500,3,3.0,,1198,,1981,,70,,,,,http://www.redfin.com/CA/El-Monte/3818-Durfee-Ave-91732/unit-4/home/7986705,,,N,Y,34.0707682,-118.0075663
PAST SALE,,Condo/Co-op,3818 Durfee Ave Apt 1,El Monte,CA,91732,125000,3,3.0,,1198,,1981,,104,,,,,http://www.redfin.com/CA/El-Monte/3818-Durfee-Ave-91732/unit-1/home/7986702,,,N,Y,34.0707682,-118.0075663
PAST SALE,,Condo/Co-op,12533 Pinehurst St,El Monte,CA,91732,136000,3,3.0,,1252,,1988,,109,,,,,http://www.redfin.com/CA/El-Monte/12533-Pinehurst-St-91732/home/7987945,,,N,Y,34.065853,-118.006542
PAST SALE,,Condo/Co-op,12535 Cascade St,El Monte,CA,91732,103000,3,3.0,,1252,,1988,,82,,,,,http://www.redfin.com/CA/El-Monte/12535-Cascade-St-91732/home/7987952,,,N,Y,34.065081,-118.006236
PAST SALE,,Condo/Co-op,12539 Cascade St,El Monte,CA,91732,115000,2,3.0,,1238,,1988,,93,,,,,http://www.redfin.com/CA/El-Monte/12539-Cascade-St-91732/home/7987954,,,N,Y,34.064977,-118.006178
PAST SALE,,Condo/Co-op,12545 Cascade St,El Monte,CA,91732,155000,3,3.0,,1252,,1988,,124,,,,,http://www.redfin.com/CA/El-Monte/12545-Cascade-St-91732/home/7987957,,,N,Y,34.064832,-118.005953
PAST SALE,,Condo/Co-op,3517 Walden St,El Monte,CA,91732,163000,2,3.0,,1078,,1988,,151,,,,,http://www.redfin.com/CA/El-Monte/3517-Walden-St-91732/home/7987967,,,N,Y,34.065344,-118.005519
PAST SALE,,Condo/Co-op,12548 Pinehurst St,El Monte,CA,91732,128000,2,3.0,,1238,,1988,,103,,,,,http://www.redfin.com/CA/El-Monte/12548-Pinehurst-St-91732/home/7987969,,,N,Y,34.065449,-118.005752
PAST SALE,,Condo/Co-op,12540 Pinehurst St,El Monte,CA,91732,130000,3,3.0,,1238,,1988,,105,,,,,http://www.redfin.com/CA/El-Monte/12540-Pinehurst-St-91732/home/7987973,,,N,Y,34.065442,-118.006027
PAST SALE,,Condo/Co-op,3506 Birkdale St,El Monte,CA,91732,125000,2,3.0,,1078,,1988,,116,,,,,http://www.redfin.com/CA/El-Monte/3506-Birkdale-St-91732/home/7987977,,,N,Y,34.065327,-118.006359
PAST SALE,,Condo/Co-op,3612 Ponderosa St,El Monte,CA,91732,125000,3,3.0,,1408,,1988,,89,,,,,http://www.redfin.com/CA/El-Monte/3612-Ponderosa-St-91732/home/7987881,,,N,Y,34.0667746,-118.0050354
PAST SALE,,Condo/Co-op,3592 Daybreak St,El Monte,CA,91732,136000,3,3.0,,1227,,1987,,111,,,,,http://www.redfin.com/CA/El-Monte/3592-Daybreak-St-91732/home/7987904,,,N,Y,34.066408,-118.006537
PAST SALE,,Condo/Co-op,3588 Meadowlark St,El Monte,CA,91732,120000,3,3.0,,1433,,1988,,84,,,,,http://www.redfin.com/CA/El-Monte/3588-Meadowlark-St-91732/home/7987915,,,N,Y,34.066083,-118.006133
PAST SALE,,Condo/Co-op,3598 Meadowlark St,El Monte,CA,91732,148000,3,3.0,,1408,,1988,,105,,,,,http://www.redfin.com/CA/El-Monte/3598-Meadowlark-St-91732/home/7987920,,,N,Y,34.066477,-118.005936
PAST SALE,,Condo/Co-op,12543 Pinehurst St,El Monte,CA,91732,107000,2,3.0,,1078,,1988,,99,,,,,http://www.redfin.com/CA/El-Monte/12543-Pinehurst-St-91732/home/7987941,,,N,Y,34.065727,-118.006014
PAST SALE,,Condo/Co-op,12519 Morningside St,El Monte,CA,91732,115000,3,3.0,,1252,,1988,,92,,,,,http://www.redfin.com/CA/El-Monte/12519-Morningside-St-91732/home/7987709,,,N,Y,34.065289,-118.007353
PAST SALE,,Condo/Co-op,3509 Wildwood St,El Monte,CA,91732,145000,2,3.0,,1238,,1988,,117,,,,,http://www.redfin.com/CA/El-Monte/3509-Wildwood-St-91732/home/7987692,,,N,Y,34.06594,-118.007661
PAST SALE,,Condo/Co-op,3487 Wildwood St,El Monte,CA,91732,111000,3,3.0,,1252,,1988,,89,,,,,http://www.redfin.com/CA/El-Monte/3487-Wildwood-St-91732/home/7987703,,,N,Y,34.065124,-118.008074
PAST SALE,,Condo/Co-op,3491 Wildwood St,El Monte,CA,91732,130000,3,3.0,,1252,,1988,,104,,,,,http://www.redfin.com/CA/El-Monte/3491-Wildwood-St-91732/home/7987701,,,N,Y,34.06523,-118.00802
PAST SALE,,Condo/Co-op,3786 Muirfield St,El Monte,CA,91732,368000,3,3.0,,1656,,1988,,222,,,,,http://www.redfin.com/CA/El-Monte/3786-Muirfield-St-91732/home/7987748,,,N,Y,34.0684479,-118.0059025
PAST SALE,,Condo/Co-op,12522 Pinehurst St,El Monte,CA,91732,114000,3,3.0,,1252,,1988,,91,,,,,http://www.redfin.com/CA/El-Monte/12522-Pinehurst-St-91732/home/7987725,,,N,Y,34.065724,-118.00705
PAST SALE,,Condo/Co-op,12516 Pinehurst St,El Monte,CA,91732,160000,3,3.0,,1252,,1988,,128,,,,,http://www.redfin.com/CA/El-Monte/12516-Pinehurst-St-91732/home/7987728,,,N,Y,34.065798,-118.007262
PAST SALE,,Condo/Co-op,12512 Pinehurst St,El Monte,CA,91732,149000,2,3.0,,1238,,1988,,120,,,,,http://www.redfin.com/CA/El-Monte/12512-Pinehurst-St-91732/home/7987730,,,N,Y,34.065845,-118.007394
PAST SALE,,Condo/Co-op,12535 Montrose St,El Monte,CA,91732,257000,3,3.0,,1717,,1988,,150,,,,,http://www.redfin.com/CA/El-Monte/12535-Montrose-St-91732/home/7987650,,,N,Y,34.06976,-118.0037841
PAST SALE,,Condo/Co-op,3817 Muirfield St,El Monte,CA,91732,237000,3,3.0,,1717,,1988,,138,,,,,http://www.redfin.com/CA/El-Monte/3817-Muirfield-St-91732/home/7987678,,,N,Y,34.07034,-118.005376
PAST SALE,,Condo/Co-op,3609 Meadowlark St,El Monte,CA,91732,135000,3,3.0,,1433,,1988,,94,,,,,http://www.redfin.com/CA/El-Monte/3609-Meadowlark-St-91732/home/7987838,,,N,Y,34.0670213,-118.0060153
PAST SALE,,Condo/Co-op,3611 Daybreak St,El Monte,CA,91732,115000,3,3.0,,1408,,1988,,82,,,,,http://www.redfin.com/CA/El-Monte/3611-Daybreak-St-91732/home/7987827,,,N,Y,34.0671797,-118.0064633
PAST SALE,,Condo/Co-op,3608 Daybreak St,El Monte,CA,91732,140000,3,3.0,,1433,,1988,,98,,,,,http://www.redfin.com/CA/El-Monte/3608-Daybreak-St-91732/home/7987830,,,N,Y,34.067024,-118.0062015
PAST SALE,,Condo/Co-op,3619 Daybreak St,El Monte,CA,91732,235000,3,3.0,,1408,,1988,,167,,,,,http://www.redfin.com/CA/El-Monte/3619-Daybreak-St-91732/home/7987823,,,N,Y,34.0675004,-118.0063227
PAST SALE,,Condo/Co-op,3617 Daybreak St,El Monte,CA,91732,150000,3,3.0,,1433,,1988,,105,,,,,http://www.redfin.com/CA/El-Monte/3617-Daybreak-St-91732/home/7987824,,,N,Y,34.0674222,-118.0063592
PAST SALE,,Condo/Co-op,3604 Meadowlark St,El Monte,CA,91732,182000,3,3.0,,1433,,1988,,127,,,,,http://www.redfin.com/CA/El-Monte/3604-Meadowlark-St-91732/home/7987864,,,N,Y,34.0666873,-118.0058534
PAST SALE,,Condo/Co-op,3633 Ponderosa St,El Monte,CA,91732,155000,3,3.0,,1408,,1988,,110,,,,,http://www.redfin.com/CA/El-Monte/3633-Ponderosa-St-91732/home/7987856,,,N,Y,34.067675,-118.005013
PAST SALE,,Condo/Co-op,3627 Ponderosa St,El Monte,CA,91732,136000,3,3.0,,1433,,1988,,95,,,,,http://www.redfin.com/CA/El-Monte/3627-Ponderosa-St-91732/home/7987853,,,N,Y,34.06744,-118.005132
PAST SALE,,Condo/Co-op,3786 Oakhurst St,El Monte,CA,91732,167000,3,3.0,,1621,,1988,,103,,,,,http://www.redfin.com/CA/El-Monte/3786-Oakhurst-St-91732/home/7987776,,,N,Y,34.0682075,-118.005147
PAST SALE,,Condo/Co-op,3799 Oakhurst St,El Monte,CA,91732,180500,3,3.0,,1656,,1988,,109,,,,,http://www.redfin.com/CA/El-Monte/3799-Oakhurst-St-91732/home/7987757,,,N,Y,34.0689391,-118.0052628
PAST SALE,,Condo/Co-op,3603 Windsong St,El Monte,CA,91732,370000,3,3.0,,1433,,1987,,258,,,,,http://www.redfin.com/CA/El-Monte/3603-Windsong-St-91732/home/7987815,,,N,Y,34.0670719,-118.0071334
PAST SALE,,Condo/Co-op,3613 Windsong St,El Monte,CA,91732,179000,3,3.0,,1408,,1987,,127,,,,,http://www.redfin.com/CA/El-Monte/3613-Windsong-St-91732/home/7987810,,,N,Y,34.0674743,-118.0069532
PAST SALE,,Condo/Co-op,3617 Windsong St,El Monte,CA,91732,270000,3,3.0,,1227,,1987,,220,,,,,http://www.redfin.com/CA/El-Monte/3617-Windsong-St-91732/home/7987808,,,N,Y,34.067634,-118.0068768
PAST SALE,,Condo/Co-op,3628 Daybreak St,El Monte,CA,91732,142000,3,3.0,,1433,,1988,,99,,,,,http://www.redfin.com/CA/El-Monte/3628-Daybreak-St-91732/home/7987795,,,N,Y,34.0677243,-118.0057917
PAST SALE,,Condo/Co-op,3633 Meadowlark St,El Monte,CA,91732,137000,3,3.0,,1408,,1987,,97,,,,,http://www.redfin.com/CA/El-Monte/3633-Meadowlark-St-91732/home/7987791,,,N,Y,34.06786,-118.005494
PAST SALE,,Condo/Co-op,3601 Ponderosa St,El Monte,CA,91732,159000,3,3.0,,1408,,1988,,113,,,,,http://www.redfin.com/CA/El-Monte/3601-Ponderosa-St-91732/home/7987871,,,N,Y,34.0664567,-118.0054598
PAST SALE,June-21-2016,Townhouse,3615 Ponderosa St,El Monte,CA,91732,365000,3,3.0,El Monte,1408,1984,1988,404,259,250,Sold,,,http://www.redfin.com/CA/El-Monte/3615-Ponderosa-St-91732/home/7987878,TheMLS,16-102086,N,Y,34.067035,-118.005264
PAST SALE,November-12-2009,Condo/Co-op,3818 DURFEE Ave #8,El Monte,CA,09732,225000,3,2.5,619 - El Monte,1198,2287,1981,2817,188,150,Sold,,,http://www.redfin.com/CA/El-Monte/3818-Durfee-Ave-91732/unit-8/home/7986706,CRMLS,Y802843,N,Y,34.0707682,-118.0075663
PAST SALE,July-22-2003,Single Family Residential,3604 PONDEROSA St,El Monte,CA,91732,228000,3,,619 - El Monte,1433,3850,1988,5122,159,60,Sold,,,http://www.redfin.com/CA/El-Monte/3604-Ponderosa-St-91732/home/7987885,CRMLS,A317364,N,Y,34.0664453,-118.0051454
PAST SALE,,Single Family Residential,11448 Mulhall St,El Monte,CA,91732,70000,3,2.0,,1499,8973,1949,,47,,,,,http://www.redfin.com/CA/El-Monte/11448-Mulhall-St-91732/home/7999350,,,N,Y,34.0883476,-118.0182569
PAST SALE,,Single Family Residential,4335 Crossvale Ave,El Monte,CA,91732,152000,3,2.0,,1255,4993,1961,,121,,,,,http://www.redfin.com/CA/El-Monte/4335-Crossvale-Ave-91732/home/7998879,,,N,Y,34.0836106,-118.0209206
PAST SALE,,Single Family Residential,4727 Crossvale Ave,El Monte,CA,91732,160500,2,1.0,,1052,5349,1950,,153,,,,,http://www.redfin.com/CA/El-Monte/4727-Crossvale-Ave-91732/home/7999473,,,N,Y,34.09076,-118.0193092
PAST SALE,,Single Family Residential,2619 Penn Mar Ave,El Monte,CA,91732,96000,3,2.0,,1142,4964,1946,,84,,,,,http://www.redfin.com/CA/El-Monte/2619-Penn-Mar-Ave-91732/home/7796490,,,N,Y,34.0569777,-118.0237574
PAST SALE,June-10-2004,Single Family Residential,11637 MULHALL St,El Monte,CA,91732,311000,3,,619 - El Monte,1089,5022,1961,4798,286,,Sold,,,http://www.redfin.com/CA/El-Monte/11637-Mulhall-St-91732/home/7985853,CRMLS,C406360,N,Y,34.0877784,-118.0145758
PAST SALE,,Single Family Residential,11043 Basye St,El Monte,CA,91731,525000,3,3.0,,1737,13951,1946,,302,,,,,http://www.redfin.com/CA/El-Monte/11043-Basye-St-91731/home/7998645,,,N,Y,34.0827645,-118.0298329
PAST SALE,March-12-2015,Townhouse,11913 Ramona Blvd,El Monte,CA,91732,325000,3,3.0,619 - El Monte,1511,1609,1987,871,215,110,Sold,,,http://www.redfin.com/CA/El-Monte/11913-Ramona-Blvd-91732/home/7986630,CRMLS,DW14060869,N,Y,34.075517,-118.013395
PAST SALE,November-4-2009,Single Family Residential,3827 GLEN Way,El Monte,CA,91731,268000,3,1.75,619 - El Monte,972,5249,1948,2825,276,,Sold,,,http://www.redfin.com/CA/El-Monte/3827-Glen-Way-91731/home/7997765,CRMLS,C09056883,N,Y,34.0781242,-118.0295497
PAST SALE,,Single Family Residential,11217 Forest Grove St,El Monte,CA,91731,302000,3,2.0,,1120,5005,1952,,270,,,,,http://www.redfin.com/CA/El-Monte/11217-Forest-Grove-St-91731/home/7997871,,,N,Y,34.0787295,-118.0275113
PAST SALE,,Single Family Residential,4721 Cedar Ave,El Monte,CA,91732,360000,3,2.0,,1797,6312,1948,,200,,,,,http://www.redfin.com/CA/El-Monte/4721-Cedar-Ave-91732/home/7999113,,,N,Y,34.090763,-118.021614
PAST SALE,February-16-2011,Single Family Residential,4840 Halifax Rd,Temple City,CA,91780,420000,2,1.0,661 - Temple City,1089,9010,1948,2356,386,,Sold,,,http://www.redfin.com/CA/Temple-City/4840-Halifax-Rd-91780/home/8006687,CRMLS,C10125155,N,Y,34.093312,-118.039819
PAST SALE,August-18-2009,Single Family Residential,2707 Lexington Ave,El Monte,CA,91733,240000,2,1.0,619 - El Monte,1134,7157,1949,2903,212,,Sold,,,http://www.redfin.com/CA/El-Monte/2707-Lexington-Ave-91733/home/7795292,CRMLS,I09068754,N,Y,34.0608337,-118.0392843
PAST SALE,August-4-2003,Single Family Residential,3429 WASHINGTON Ave,El Monte,CA,91731,268000,3,,619 - El Monte,1002,7800,1924,5109,267,,Sold,,,http://www.redfin.com/CA/El-Monte/3429-Washington-Ave-91731/home/8004028,CRMLS,A318319,N,Y,34.071258,-118.0385536
PAST SALE,August-12-2005,Townhouse,4829 AGNES Ave Unit D,Temple City,CA,91780,469000,3,,661 - Temple City,1322,3898,1980,4370,355,198,Sold,,,http://www.redfin.com/CA/Temple-City/4829-Agnes-Ave-91780/unit-D/home/8009819,CRMLS,W503350,N,Y,34.0911664,-118.0516566
PAST SALE,July-5-2013,Condo/Co-op,4501 Peck Rd #15,El Monte,CA,91732,125000,1,0.75,619 - El Monte,717,127205,1981,1486,174,170,Sold,,,http://www.redfin.com/CA/El-Monte/4501-Peck-Rd-91732/unit-15/home/7999551,CRMLS,AR13113853,N,Y,34.085639,-118.0174722
PAST SALE,December-21-2016,Single Family Residential,11911 Killian,El Monte,CA,91732,425000,3,1.75,619 - El Monte,1116,6070,1950,221,381,,Sold,,,http://www.redfin.com/CA/El-Monte/11911-Killian-St-91732/home/7985759,CRMLS,WS16725999,N,Y,34.0833617,-118.0098878
PAST SALE,April-6-2016,Single Family Residential,11917 The Wye St,El Monte,CA,91732,47900,3,2.0,619 - El Monte,1172,6261,1960,480,41,,Sold,,,http://www.redfin.com/CA/El-Monte/11917-The-Wye-St-91732/home/7980326,CRMLS,PW16027401,N,Y,34.0926246,-118.005938
PAST SALE,,Condo/Co-op,3626 Maxson Rd Unit A,El Monte,CA,91732,118000,3,3.0,,1451,,1983,,81,,,,,http://www.redfin.com/CA/El-Monte/3626-Maxson-Rd-91732/unit-A/home/7986944,,,N,Y,34.0690179,-118.0107636
PAST SALE,,Condo/Co-op,3728 Cogswell Rd Apt A,El Monte,CA,91732,14090,3,3.0,,1253,,1986,,11,,,,,http://www.redfin.com/CA/El-Monte/3728-Cogswell-Rd-91732/unit-A/home/7987485,,,N,Y,34.0716816,-118.0142693
PAST SALE,July-14-2003,Condo/Co-op,3832 COGSWELL Rd Unit H,El Monte,CA,91732,209000,3,,619 - El Monte,1325,,1987,5130,158,100,Sold,,,http://www.redfin.com/CA/El-Monte/3832-Cogswell-Rd-91732/unit-H/home/7987541,CRMLS,A317786,N,Y,34.0730841,-118.0134654
PAST SALE,July-2-2010,Townhouse,3663 Wiggins Ave #21,El Monte,CA,91731,327000,3,2.5,619 - El Monte,1640,106364,2005,2585,199,232,Sold,,,http://www.redfin.com/CA/El-Monte/3663-Wiggins-Ave-91731/unit-21/home/103678502,CRMLS,H09097184,N,Y,34.0751047,-118.0335053
PAST SALE,March-15-2013,Single Family Residential,3459 Cogswell Rd,El Monte,CA,91732,340000,3,3.0,619 - El Monte,1470,2075,1993,1598,231,90,Sold,,,http://www.redfin.com/CA/El-Monte/3459-Cogswell-Rd-91732/home/7997375,CRMLS,IV13020371,N,Y,34.068065,-118.017088
PAST SALE,October-1-2015,Townhouse,11734 Lansdale Ave #2,El Monte,CA,91732,299000,3,1.5,619 - El Monte,1209,18593,1987,668,247,130,Sold,,,http://www.redfin.com/CA/El-Monte/11734-Lansdale-Ave-91732/unit-2/home/7996819,CRMLS,AR15116496,N,Y,34.0669734,-118.0228796
PAST SALE,June-25-2004,Single Family Residential,4601 CEDAR Ave,El Monte,CA,91732,361000,3,,619 - El Monte,1223,6042,1963,4783,295,,Sold,,,http://www.redfin.com/CA/El-Monte/4601-Cedar-Ave-91732/home/7999173,CRMLS,W402770,N,Y,34.0889566,-118.0219253
PAST SALE,May-4-2012,Condo/Co-op,11875 Exline St Unit C,El Monte,CA,91732,148000,2,2.0,619 - El Monte,1188,,1981,1913,125,195,Sold,,,http://www.redfin.com/CA/El-Monte/11875-Exline-St-91732/unit-C/home/7997423,CRMLS,A11164835,N,Y,34.067681,-118.019214
